author_name,author_description,followers,author_url,country,target_country,region,post_count,avg_sentiment,total_engagement,total_impressions,tribe
Quinnita j,,369,http://twitter.com/j_quinnita58737/,,Other,Unknown,1,5.0,0,0,Unclassified
Luca Carfa,Owner/Operator of Bin There Dust That-Commercial Cleaning Services.,369,http://twitter.com/lcarfa/,Canada,CA,TC1_NA,1,0.0,2,59,Unclassified
Howard Hager,,369,http://twitter.com/pilot991/,,Other,Unknown,1,-5.0,0,0,Unclassified
Chidozie Ononeze,"Noble contrast to the lax morality so common among foreign politicians. They will never say that of you, sir.",367,http://twitter.com/cheedz05/,United Kingdom,UK,TC2_EU,1,5.0,0,0,Unclassified
neel,"6'1, 35, I drive Ford, Fly Cessna & Love Moon. An introvert, intellectual INFJ. Indian born, shifting countries. I write, & have a good voice. #NSFW | DM works",366,http://twitter.com/neeldomx/,,Other,Unknown,1,-5.0,0,0,Unclassified
Lilo,The Heroin Don,366,http://twitter.com/XCarmineGalante/,,Other,Unknown,1,0.0,0,0,Unclassified
Kiran Chitnis,Automotive nut | avgeek  | Diehard Biker | F1/MotoGP | Adventure travel | Long drives | Techie |,366,http://twitter.com/kiranchitnis/,United States,US,TC1_NA,1,0.0,0,1214,Travel Enthusiast
Dillon,"Irish guy in a wheelchair, passionate about spreading positivity and disability awareness 🦾💕 Noticed by @AmazonUK x3",365,http://twitter.com/Dill_Meredith/,,Other,Unknown,1,-5.0,0,0,Tech/Digital
DLMP,"Conservative to the core. Realist, with common sense and truthfulness. Lover of all animals. No DMs 🫶🦍☕️🐶🦅🐢🦜💐🍿🏌️‍♀️🔭🇨🇦",365,http://twitter.com/pri52115/,Canada,CA,TC1_NA,1,5.0,0,0,Unclassified
Billybabe ✨,"Hello, I'm Meli from Germany and I'm just here because of BB✨🤍. Fan Account",365,http://twitter.com/Billybabe379505/,,Other,Unknown,1,-5.0,0,0,Unclassified
Abby Earl,"the sun is up, the sky is blue, it’s beautiful & so are you✨",365,http://twitter.com/ahhbeegayle/,,Other,Unknown,1,5.0,0,0,Unclassified
dont,economic turncloak,364,http://twitter.com/valleyboyvoice/,,Other,Unknown,1,-5.0,2,81,Unclassified
Faulks_G,"Together we are strong! World traveler, realist.",364,http://twitter.com/FaulksG1/,,Other,Unknown,1,5.0,3,161,Travel Enthusiast
John Hinchliff,"MA War, Strategy and Intelligence — AuDHD 🔶🏴󠁧󠁢󠁷󠁬󠁳󠁿",363,http://twitter.com/J_E_J_H/,United States,US,TC1_NA,1,0.0,0,0,Unclassified
Panfish Dan,"""No man ever steps in the same river twice, for it's not the same river, and he's not the same man."" - Heraclitus",362,http://twitter.com/FishingwithD/,,Other,Unknown,1,-5.0,0,0,Unclassified
Erin Chau,Toronto Lifestyle YouTuber who wants to encourage you to be unapologetically yourself! // Lifestyle • Creativity • Positivity,362,http://twitter.com/erin22xoxo/,Canada,CA,TC1_NA,1,5.0,0,0,Luxury Lifestyle
Timothy Hargadon,"“With how small a spec does a painter give life to an eye""  ""He who has provoked the lash of wit, cannot complain that he smarts from it.""  ~J. Boswell",362,http://twitter.com/timhargadon/,,Other,Unknown,1,-5.0,2,79,Tech/Digital
CyberNed 🏹 🏹 🏹,Slava Ukraini  Liberalism is a mental disorder and I've been diagnosed   Mon Mothma simp,361,http://twitter.com/AliveNed2077/,United States,US,TC1_NA,1,-5.0,1,6,Tech/Digital
Danno,,361,http://twitter.com/NJExecutive/,,Other,Unknown,1,-5.0,0,0,Unclassified
PatrickdeSousaLahey,Creative professional & pragmatic idealist. Writer-producer-author who bailed on politics for the easy security of 🌎 entertainment. Member @DGCTalent.,360,http://twitter.com/PdeSousaLahey/,,Other,Unknown,1,-5.0,1,25,Business Traveler
T Wirach,"Displaced Squampton alumni, wine and hockey enthusiast, Autism advocate, mad scientist, I love my #Broncos",359,http://twitter.com/WirachowskyT/,Canada,CA,TC1_NA,1,-5.0,0,0,Unclassified
RockGod,I’ve seen the error of my ways. I used to be a flaming liberal piece of garbage. Now I’m 100 percent MAGA.  TRUMP2020 Happy Birthday President Trump!!!,359,http://twitter.com/Samson36190/,,Other,Unknown,1,-5.0,0,0,Unclassified
𑁍,"kpop boy enthusiast, rpf enjoyer",359,http://twitter.com/hannniihae/,,Other,Unknown,1,0.0,0,0,Unclassified
Dimitris | Trader,Lucent Trader 📈 | Calm. Precise. Patient.  Sharp entries only — chase nothing.  Trader sharing the edge.,359,http://twitter.com/lucenttrader/,,Other,Unknown,1,5.0,12,205,Unclassified
luis quitting airport soon,its ok to say hello i wont bite,359,http://twitter.com/portillosstan/,United States,US,TC1_NA,1,0.0,2,46,Unclassified
A l a n G i l m e r,Cycling from Boston to NYC in Cycle for the Cause to help end HIV/AIDS! Link below to donate! https://cycleforthecause.donordrive.com/participant/alan,358,http://twitter.com/Snaptooit/,United States,US,TC1_NA,1,-5.0,3,43,Tech/Digital
Anthony Humpage,"Author: Assets Cubed.  Retired PubCo CEO and Chairman. International investor in companies and real estate, Entrepreneur, Board Member, Advisor & Executive",358,http://twitter.com/anthonyhumpage/,United States,US,TC1_NA,1,-5.0,8,18,Business Traveler
Trent Harvey,"Founder & CEO of @usecovie (YC S21) - Engineer, ADHD, Entrepreneur, Activist, Lover of Arts and Travel. Opinions my own.   Stan WBB, TS. Social media critic.",358,http://twitter.com/TheTrentHarvey/,United States,US,TC1_NA,1,-5.0,0,87,Business Traveler
omar hisham altalib,sociologist,358,http://twitter.com/oaltalib/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Mohammed Jr,"Life is a choice, make sure you do it right.   Protect the nature.  Just ordinary accountant with ambition to be next best auditor general.",358,http://twitter.com/h_core10/,,Other,Unknown,1,5.0,4,7,Tech/Digital
Amaryah Johnson,"Todd Beamer High School Sept. 1, 2011 to June 13, 2015, Federal Way. Highline Community College Sept. 29, 2015 - present, Des Moines. Solo. Travel. I am deaf.",357,http://twitter.com/AJQedeshJohnson/,United States,US,TC1_NA,1,5.0,0,0,Travel Enthusiast
GT BANDZ,🚨Music ALERT🔥 link in Bio His Bih Miami | Contact Management For booking MUSICMGTINC@GMAIL.COM IG GT PRESSURE,357,http://twitter.com/BANDZ_2OFFICIAL/,United States,US,TC1_NA,1,0.0,0,0,Tech/Digital
diana ⭐️,she/her. i’m a mess but i’m the mess that you wanted.,356,http://twitter.com/laughforkicks/,,Other,Unknown,1,-5.0,0,0,Unclassified
Beth Black Swan,,356,http://twitter.com/BethBlackSwan/,,Other,Unknown,1,0.0,4,26418,Unclassified
Tammi Bailey,,354,http://twitter.com/TRBailey1975/,,Other,Unknown,1,-5.0,0,0,Unclassified
➿,🫵you already know,354,http://twitter.com/truly_a_hassle/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
dade county dreaming,6’2 x 8’5,353,http://twitter.com/aigriboy/,,Other,Unknown,1,5.0,0,0,Unclassified
david guiraud fan account,bobo écolo gaucho vg de merde + fan de arctic monkeys et de brooklyn 99,353,http://twitter.com/lithiumlanthane/,,Other,Unknown,1,5.0,0,0,Unclassified
digital dash,me | nyu📍,352,http://twitter.com/ayy_seunie/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Zaigham Butt,ONDP Candidate for Hamilton East—Stoney Creek,352,http://twitter.com/ZaighamButtNDP/,,Other,Unknown,1,-5.0,6,442,Unclassified
Your Favorite Amazon,Your Favorite Amazon You’ll grow to love me 💋 Comedic personality Podcaster Follow my #SmokeyHouz page for all new episode updates,352,http://twitter.com/Remember_Redee/,,Other,Unknown,1,0.0,0,0,Creative
SporttyStuff🥊,📍England I Big thinking🧠 I Smart plans⏳ I Daily growth 🚀,352,http://twitter.com/retardedusa/,,Other,Unknown,1,-5.0,21,19946,Tech/Digital
Macca🏴󠁧󠁢󠁥󠁮󠁧󠁿🎗🕳,"Yeah, all I know is I'm upstairs, and I'm listening to my Will Smith CD",352,http://twitter.com/Macca___14/,United Kingdom,UK,TC2_EU,1,5.0,0,0,Tech/Digital
William Purtle,NYG / Trump / MAGA,350,http://twitter.com/purtle_wil63675/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Stuart Gardner,Tired. Always. NH racing & #oufc & cricket,350,http://twitter.com/StueyGardner/,United Kingdom,UK,TC2_EU,1,-5.0,1,152,Unclassified
SmithReloaded,This is my world! MY WORLD!,350,http://twitter.com/SmithReloaded01/,,Other,Unknown,1,0.0,0,0,Travel Enthusiast
👀,"“🥷🏿, bum”",350,http://twitter.com/xFlowigex/,,Other,Unknown,1,-5.0,0,0,Unclassified
B Hauter,"Cause many people think it, I just had the balls to say it. Copyright. HauterInc Hautersource ToTheMax #MalcomX ✊🏾 #FreePalestine",349,http://twitter.com/Hauter2/,,Other,Unknown,1,-5.0,4,123,Unclassified
Doug Smith,,349,http://twitter.com/Skyseller67/,United Kingdom,UK,TC2_EU,1,0.0,1,71,Unclassified
Ò.G,progress not perfection,349,http://twitter.com/_oluog/,,Other,Unknown,1,-5.0,0,0,Unclassified
Mike Was Right 🇨🇦🇺🇸🇲🇽,"Entrepreneur, investor, aviator. Question everything.",349,http://twitter.com/MikeHumanIntel/,Canada,CA,TC1_NA,3,1.6666666666666667,13,900,Business Traveler
⭐The Seb(ง'̀-‘́)ง⭐,"27 kinda gay dudebro game dev/SWE, Scruffy Nerfherder, Late Christmas Space Cowboy. GIVE 'EM HELL, KID! NO FEAR! OVERCOME!🌹Uberdark @amongyalda",349,http://twitter.com/dolphincatcher/,,Other,Unknown,1,-5.0,0,0,Unclassified
Shivers K,"Shit Stirrer, loves the craic",348,http://twitter.com/Shiverssk/,,Other,Unknown,1,-5.0,1,66,Tech/Digital
gavin.algo,car sales x not my problem,348,http://twitter.com/algorandydandy/,,Other,Unknown,1,5.0,0,0,Unclassified
Racks on Racks,"There’s a force in the universe that makes things happen. And all you have to do is get in touch with it, stop thinking, let things happen, and be the ball.",347,http://twitter.com/MeatCarbsCoffee/,United States,US,TC1_NA,1,0.0,3,510,Unclassified
VanilladadMD,VR/MR/AR enthusiast and Simplifying Medicine,347,http://twitter.com/OlusayoF/,United States,US,TC1_NA,2,2.5,0,0,Unclassified
Marie Glapion,#DEI over here,347,http://twitter.com/GlapionMarie/,,Other,Unknown,1,-5.0,0,0,Unclassified
Spartan Bob,I pleasure in the suffer watching the Spartans.,347,http://twitter.com/bcampb292/,,Other,Unknown,1,0.0,0,0,Unclassified
Mary McMahon,incredible Irish chic,346,http://twitter.com/Mhm828/,United States,US,TC1_NA,1,-5.0,1,78,Unclassified
KING OF EM ALL,I WOULD BE IVY LEAGUE IF AMERICA PLAYED FAIR  ☆sz. 10.5☆,346,http://twitter.com/NNcosie/,United States,US,TC1_NA,3,-3.3333333333333335,1,18,Tech/Digital
TheReal_DanielA,"Educator and world traveler. Family & friends always come first. Love entertaining / entertainment - music, movies, food.",345,http://twitter.com/THE_RealDanielA/,,Other,Unknown,2,5.0,1,22,Travel Enthusiast
Willow🔸,He/Him Nederlandse Spreker Liberal Democrat 🔸 Get rid of Maduro 🇻🇪,345,http://twitter.com/RedBlackadder/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Lionel Marvkings,I love the most simple things in life…IG: lionelmarvkings ….TikTok: @lionelmarvkings Football club Barcelona ❤️💙,344,http://twitter.com/EzekielMarvkin1/,,Other,Unknown,1,0.0,0,0,Unclassified
Don Williams,Editor - Ultimate Motorcycling. My opinions reflect my opinions--nothing more.,344,http://twitter.com/DonUMC/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Folarin🍀🌊🦉,"People change, even Satan used to be an Angel!!! CHELSEA  https://t.co/qhtqPQPaGj",343,http://twitter.com/FolaRanking001/,,Other,Unknown,1,5.0,0,0,Unclassified
Michael Wilson,Good ol southern boy just getting back on track...never live life in regret and always do the right thing no matter what. And never take someone for granted.,343,http://twitter.com/Mike1979Wilson/,,Other,Unknown,1,5.0,6,375,Unclassified
OZZY,Convert into Shia'izm   لا اِلَهَ إِلاَّ اللّهُ مُحَمَّداً رَسُولُ اللّهِ عَلیُِّ وَْلِی اللہِ وَ وَصیُّْ رَسوُلِ اللہ وا خَلیفَۃُ بِلا فَصل ❤️,343,http://twitter.com/BurakOzdenOzzy/,United States,US,TC1_NA,1,0.0,1,0,Unclassified
Aldiza Sediyono,Singer & Joker,343,http://twitter.com/Aldizasediyono/,,Other,Unknown,1,0.0,0,0,Unclassified
Rob Chester,CEO @ SCI. Rhodesian Ridgeback lover. Married to Caroline. Grandson Rowan delighting me. All Twitter views my own.,343,http://twitter.com/Chester8Rob/,United Kingdom,UK,TC2_EU,1,0.0,0,0,Business Traveler
Mr Fine™,So get down... Tweet Tweet... Gotta get up outta your seat! I’m both brutal & honest. #JustSayin. All views & opinions are my own. 4.95⭐️ Uber rating 🏳️‍🌈,343,http://twitter.com/_ItsAFineDay/,,Other,Unknown,1,-5.0,0,17,Unclassified
BARONIII,"EX AIRBORNE RANGER. No sympathy for stupidity. Support Israel. I cook, well. ABSOLUTELY detest islam. I drive classics. I’ll protect my family against anyone.",342,http://twitter.com/FREEFRENCH454/,,Other,Unknown,1,5.0,6,36,Tech/Digital
Prim.,Philanthropic Philosopher. #LightWorker. #Visionary. #Gem.,341,http://twitter.com/Prim_BRINA/,,Other,Unknown,1,-5.0,0,0,Unclassified
hbk lyte,🏳️‍🌈| 24 ♌️| GBNF MOMMY 💚,341,http://twitter.com/chymoney8/,,Other,Unknown,1,-5.0,1,8,Unclassified
Pretty Large Breadcrumbs,Sometimes I eat the breadcrumbs and lose my way. (I block accounts who have no tweets/replies in years),340,http://twitter.com/sophi_2022/,,Other,Unknown,1,0.0,1,8,Unclassified
Myopinions,"Für eine freie Welt! NEIN zu antidemokr. Altparteien, Linksextremismus, Sozialismus, 🟢🔴⚫️-Ideologien u Klimaschwindel! Linke Gewalt, Hass u Hetze = Anzeige!",340,http://twitter.com/Myopinions39886/,,Other,Unknown,1,-5.0,5,33,Unclassified
FutureMuse,"Chemistry ∞ AI 🫶 Posting about energy production ☀️🌬️ and storage🔋, transportation 🚗🚄✈️, space exploration 🚀, life science💉, robotics and AI 🤖",340,http://twitter.com/FutureMuseNow/,Germany,DE,TC2_EU,1,-5.0,5,106,Tech/Digital
Michael & Chloe | Nomad And In Love,#Travel couple who love exploring off the beaten path destinations. Living abroad as #Expat in Germany. Start your next adventure at https://nomadandinlove.com,340,http://twitter.com/nomadandinlove/,Germany,DE,TC2_EU,2,-2.5,0,1670,Travel Enthusiast
Artur,#Bitcoin ist Teil der Lösung für sehr viele Probleme ✌️,339,http://twitter.com/tumleh02/,,Other,Unknown,1,-5.0,1,3,Unclassified
COMANDANTE TEQUILA 🍹,IAM 3 TACOS AWAY OF BEING FULL AND 4 TEQUILA  SHOTS AWAY TO BE AT  HAPPY HR .........#HTTC,339,http://twitter.com/RUBIO_Rafael_13/,United States,US,TC1_NA,1,5.0,2,0,Unclassified
@ntoskrnl@furry.engineer 🔜 finding a job :(,"Furry EE student @GeorgiaTech. Programming, amateur radio, electronics, computers, transit, and now photography! Mostly just RTs; see linktree below",339,http://twitter.com/ntoskrnl4/,,Other,Unknown,1,5.0,0,0,Tech/Digital
The Oldest Member,"(It's a P. G. Wodehouse reference). Good things are easily destroyed, but not easily created. Beware radical solutions to problems.",339,http://twitter.com/DavidFoyCalgary/,Canada,CA,TC1_NA,1,-5.0,0,0,Unclassified
Andy (Goodie) Goodall 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇹,My wife and I used to run a small family business in the the historic rotunda building in Glasgow.,339,http://twitter.com/YenOriental/,United Kingdom,UK,TC2_EU,1,0.0,0,0,Business Traveler
BossLady,WAKE. PRAY. SLAY. 🇹🇹🇱🇨🇨🇦,339,http://twitter.com/Sweet_BossladyS/,Canada,CA,TC1_NA,1,0.0,0,0,Unclassified
Werner August 🇮🇱🇮🇱🇮🇱,"Pronomen: s*k my dingens. Ach ja, CSU natürlich.",338,http://twitter.com/WrnrAugust/,,Other,Unknown,1,0.0,0,0,Unclassified
GREENBACK BOOGIE,Certified Nike member. Jordan shoe only! THE COUNTING Begins : Country no. 15* IG https://t.co/G01vYTto2X. Culer💙❤️//@FCBarcelona MERCEDES BENZ🔥,337,http://twitter.com/ReyWritez/,United States,US,TC1_NA,1,0.0,0,0,Unclassified
Into the Z♱,Yeah...,337,http://twitter.com/zestyoffical/,,Other,Unknown,1,5.0,0,0,Unclassified
Darryn Weinstein,Chief Bagel Officer l The Eccentric Bagel,337,http://twitter.com/DarrynWeinstein/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Walther Matthau,"liberal, conservative CO2 threat is a scam, climate change is NOT man-made! C19 was a big lie & a crime mRNA is a threat to humanity There are 2 genders",337,http://twitter.com/MatthauWalther/,,Other,Unknown,1,5.0,0,0,Unclassified
S🫧,,335,http://twitter.com/sa104xo/,,Other,Unknown,1,0.0,0,0,Unclassified
KGDaGod|DaModGod 🔥,Gamer. Streamer. Rapper (occasionally). Owner of Da Chop Shop ! AND NOW TWITCH AFFILIATE !!,335,http://twitter.com/kgdagod_/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Gricel Shumwsy,,335,http://twitter.com/gricel_shumway/,,Other,Unknown,1,-5.0,0,0,Unclassified
Man from Atlantis 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇺🇦,"All views are my own, although I may have originally stolen them from others and rehashed, like most people. #bluebirds",335,http://twitter.com/Clumsygene/,,Other,Unknown,1,-5.0,0,0,Unclassified
Gerard Sullivan,Football Club Owner,334,http://twitter.com/Tifoso1890/,,Other,Unknown,1,5.0,4,37,Unclassified
John Hall,Dad 💙,334,http://twitter.com/OneSizeFitz89/,United Kingdom,UK,TC2_EU,1,0.0,0,0,Unclassified
Cyrille Varnier - The Big Picture,Parce que de nos jours tout est lié aux nouvelles technologies. Audiovisuel - Communication - Internet - Metaverse(s) - IA Générative #TMT #CTMT,334,http://twitter.com/cvrlh/,France,FR,TC2_EU,1,5.0,1,118,Tech/Digital
Ceo Bella 🦋,I’m just a girl 🦋,334,http://twitter.com/Therealbg__/,,Other,Unknown,1,5.0,1,0,Unclassified
let dat sink in 🧘🏾‍♀️|| 🇯🇲🇧🇧🇬🇩,,334,http://twitter.com/letdatsinkin/,,Other,Unknown,1,-5.0,4,76,Unclassified
Rocco Boldyreff Semler,La mia città  si chiama come una canzone di Lucio Dalla.  Ho fatto il giro del mondo a causa di un volatile.,333,http://twitter.com/rocco_semler/,,Other,Unknown,1,5.0,2,82,Unclassified
King 👑,Dedicated to posting the best music videos of all time,333,http://twitter.com/Roninexcalibur5/,,Other,Unknown,1,-5.0,0,0,Unclassified
Terry,,333,http://twitter.com/Terry118118/,,Other,Unknown,1,0.0,0,0,Unclassified
Mark Armstrong,Web Developer based in Manchester.,333,http://twitter.com/kalsjdhflkjsa/,United Kingdom,UK,TC2_EU,1,0.0,0,0,Tech/Digital
ThatCornFedAsianGuy,"The universe is big. It’s vast and complicated and ridiculous. And sometimes, very rarely, impossible things just happen and we call them miracles.",333,http://twitter.com/CornFedAsianGuy/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
pdcolemanjr,Hanging out as a desert rat… chillin with Canadian Snowbirds planning life’s next move.,332,http://twitter.com/pdcolemanjr/,United States,US,TC1_NA,1,0.0,8,542,Unclassified
Darryl,"NOLA born, Avid Golfer and General sports junkie.  Saints, Orioles",332,http://twitter.com/Nawlins48/,United States,US,TC1_NA,1,0.0,0,0,Tech/Digital
MillicentMousecakes,Mouse around the house Mayflower descendant,331,http://twitter.com/MillieMouse9/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Goglu,🎼🎼🎼 Everybody wants to rule the world 🎼🎼🎼 🤷🏼‍♂️,331,http://twitter.com/GogluY/,,Other,Unknown,1,-5.0,1,0,Travel Enthusiast
Today’s Flight,"#airports, #planefood, #lounges or whatever comes my way when I travel. Lots of #planes and other #avgeek stuff too. How is today’s flight?",331,http://twitter.com/TodaysFlight/,,Other,Unknown,1,5.0,4,103,Travel Enthusiast
Roaming Cactus,Travel enthusiasts | Sharing our travel adventures | Sometimes chasing airline status | Happen to be vegan | 👇Check out our YouTube channel,331,http://twitter.com/RoamingCactusX/,United States,US,TC1_NA,1,5.0,0,0,Travel Enthusiast
GhostRade,,331,http://twitter.com/GhostRade/,,Other,Unknown,1,-5.0,3,35,Unclassified
industrialpc,,331,http://twitter.com/industrialpc/,,Other,Unknown,1,0.0,1,3,Unclassified
AroundTheWorld,,331,http://twitter.com/RocketsATW/,,Other,Unknown,1,0.0,4,269,Unclassified
🫶Crowrry❤️‍🔥,"ohhhh yeaaaaaa, dirtbaaaaaag.",329,http://twitter.com/teenagekicks937/,,Other,Unknown,1,-5.0,1,940,Unclassified
A National Scandal 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿,Play about variety star #Hutch by songwriter Eddie Lewisohn - hear 2 of my songs ('Tinseltown' & 'Passion Fatigue') here-: https://t.co/yTZXMzZWBq,329,http://twitter.com/TheHutchPlay/,United Kingdom,UK,TC2_EU,1,-5.0,0,0,Creative
Designer Frames Thick Lenses,Hiding in plain sight… Single handily made being blind cool,329,http://twitter.com/LukoStuko/,,Other,Unknown,1,-5.0,2,30,Tech/Digital
Andres Sardou,,328,http://twitter.com/andres_sardou/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Z The Boxing Cat,,328,http://twitter.com/The_Boxing_CatZ/,,Other,Unknown,1,0.0,0,0,Unclassified
yeezy,"class of 2014, used to own a block in the metaverse now im blockless",328,http://twitter.com/yeezytwts/,,Other,Unknown,1,-5.0,0,0,Unclassified
shitprinceSays,,328,http://twitter.com/PrinceSaidthis/,,Other,Unknown,1,0.0,0,0,Unclassified
The Faithslayer,"If I am to be insulted, I must first value your opinion.",327,http://twitter.com/TheFaithslayer/,,Other,Unknown,1,0.0,0,0,Unclassified
Blasée,Mon oncle m’a gâchée mon existence quand il a ramené le PSG dans ma vie.,327,http://twitter.com/moandinga/,France,FR,TC2_EU,1,-5.0,6,320,Japan Interest
SusieTherese,"St.Mark 9:42 Texas Mama bear of 6, 2 r Vets🇺🇸,love family, dogs, #CatholicsforTrump2024 🇻🇦  🇺🇲Based  🇮🇱  /NO DMs",326,http://twitter.com/kirkl77265/,United States,US,TC1_NA,1,0.0,0,0,Unclassified
Thomas L,The last of the Baby Boomer’s - American loving Father - Husband 🇺🇸🇺🇸🇺🇸,326,http://twitter.com/slocumvamomos/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
TheStar,#DevaunesTop7 #CollabIdeas #MeMyMindandMusic + my site ☟︎,326,http://twitter.com/Cshakuore/,,Other,Unknown,1,0.0,0,0,Unclassified
the grip reaper.,🇿🇼 fantastic scenes.,325,http://twitter.com/mukandiful/,United Kingdom,UK,TC2_EU,1,0.0,0,0,Unclassified
TeamRoland 👀🦄🦩,grüne Vollhonks sind unerwünscht ⚠️🚫🖕🏻,325,http://twitter.com/HabackTreb91906/,,Other,Unknown,1,-5.0,1,14,Unclassified
tom,ottr. SFW account. He/him. Age 26. Pfp by @Yurricanes.,325,http://twitter.com/TBestig/,,Other,Unknown,2,0.0,4,48,Unclassified
stace,,325,http://twitter.com/stacy_helman/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
The Emperor Poofius Maximus,'I think I'm becoming a god' - Caligula,324,http://twitter.com/IlPoofto/,United Kingdom,UK,TC2_EU,1,0.0,0,0,Unclassified
ad cha,,323,http://twitter.com/adriancha11/,,Other,Unknown,1,-5.0,0,0,Unclassified
Jacobo Pascual,Without data you're just another person with an opinion. I don't have better data than you. But I have an opinion on everything.,323,http://twitter.com/jacobotweetsnow/,,Other,Unknown,1,5.0,0,0,Tech/Digital
lynzlondon,"half Spanish and English, politics enthusiast and love travelling! Brexiteeer! West Ham United season ticket holder! I 💕 languages speak a few too. Keyworker",323,http://twitter.com/crushed422/,United Kingdom,UK,TC2_EU,2,0.0,3,15,Travel Enthusiast
Your Future Brother Husband,I came into this world chaotic,323,http://twitter.com/heauxcity/,,Other,Unknown,1,-5.0,0,0,Travel Enthusiast
Don,"From Maryhill, now trucking all over the USA & Canada🇨🇦🚛🇺🇸 Sea angling enthusiast🎣🇧🇻Vega🇧🇻🎣 🍀Celtic🍀🏴󠁧󠁢󠁳󠁣󠁴󠁿YES🏴󠁧󠁢󠁳󠁣󠁴󠁿🥃",321,http://twitter.com/DonG23Trucker/,,Other,Unknown,1,5.0,1,901,Unclassified
kevin Nash,follow and dm for job opportunities,320,http://twitter.com/thevonius/,,Other,Unknown,1,0.0,0,0,Unclassified
Mas Vidal (Maheshananda),"Ambassador & Practitioner of Ayurveda-Yoga, CEO of https://t.co/y5OeZFGPFV Director of Dancing Shiva School of Ayurveda, BTC HODLR, and technology investor.",320,http://twitter.com/MasMaheshananda/,United States,US,TC1_NA,1,5.0,0,0,Business Traveler
Abọ́yadé Ọ̀ṣúnníyì,From the river to the sea 🇵🇸#EsinOrisaIbile Devotee. Diviner.Leftist.Socialist w/ Communist teases. Traveler. Presenter. Anti-Zionist Anti-Imperialist,320,http://twitter.com/AOsunniyi/,Palestine,Other,Other,1,0.0,0,0,Travel Enthusiast
Flash Jordan,DAD So St Louis birdgang #gocards #letsgoaces ♠️ sneakerhead sz 8.5 @kicksnkronic on erethang,319,http://twitter.com/kicksnkronic/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Kekeli,Akora. OAA 2013🎹. Economic geo👷🏾‍♀️,319,http://twitter.com/kekelitus/,Canada,CA,TC1_NA,1,0.0,0,0,Unclassified
David Eitel,💼 @Acer | Ex-💼 @EsportsPlayerF1 | 🎯 Marketing | 🎮 Esports & Gaming | 📝 Tweets are my own,318,http://twitter.com/DavidEitel_/,Germany,DE,TC2_EU,1,0.0,1,4,Unclassified
kayvan sabouri,Realtor in San Diego/Orange County 🏡🏡🏡 Civil Engineer 👷👷👷Tesla/EV lover please follow me and use my Tesla referral code   https://t.co/qZ91VDhxJJ,318,http://twitter.com/KayvanSabouri/,United States,US,TC1_NA,1,-5.0,0,0,Tech/Digital
Pele Zulu,🇿🇦🇩🇪,318,http://twitter.com/aphelelemvelel2/,Germany,DE,TC2_EU,1,0.0,0,0,Unclassified
Bill Anderton,Former Dallas County Republican Party Precinct Chairman for Precinct 2023. Former DCRP CIO/CTO. 2022 DCRP Volunteer of the Year Recipient.,318,http://twitter.com/Precinct2023/,United States,US,TC1_NA,1,0.0,4,3,Business Traveler
🇷🇺Kevin Armour🇷🇺,"Ils nous mentent, nous savons qu'ils mentent, ils savent que nous savons qu'ils mentent, mais ils continuent de nous mentir  -Alexandre Soljenitsyne-",317,http://twitter.com/KevinArmour50/,,Other,Unknown,1,0.0,2,0,Tech/Digital
Sᴘᴏ ☯︎︎,un mec noir dans un monde gris,317,http://twitter.com/spolemecnoir/,,Other,Unknown,1,0.0,0,0,Unclassified
Tom Lemke,Mindset is Everything - NEVER SETTLE,317,http://twitter.com/torti151/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
ᯓ★,oh they clocked her downnn,315,http://twitter.com/riiverdance/,,Other,Unknown,1,0.0,0,0,Unclassified
ryan soderberg,👨🏻‍💻,315,http://twitter.com/RyanJSod/,United States,US,TC1_NA,1,0.0,1,193,Unclassified
Gerardo Fulgione,«Dove va l'umanità?» ... «Boh».,314,http://twitter.com/GerardoFulgion1/,Italy,IT,TC2_EU,1,-5.0,0,0,Unclassified
Presidential,God fearing man. #SwingTrader #Investor,314,http://twitter.com/Rich4Ever911/,,Other,Unknown,1,0.0,0,0,Business Traveler
Mr. Goodbar,#SUAlum #SOS #Chargers #Rockets #Astros #UNC #NotreDame “if you don’t wanna hear the truth don’t ask me shit” CEO of the N.E.P,314,http://twitter.com/HR_PaperStacks_/,United States,US,TC1_NA,1,-5.0,0,29,Business Traveler
