id,published_at,content,lang,sentiment,author_name,author_gender,author_followers,author_description,author_url,country,country_code,city,impressions,likes,retweets,replies,engagement,reach,region,target_country,tribes,tribe_primary,topics,airline
http://twitter.com/lancebrowning05/status/1877430685876486619,2025-01-10 04:02:11,"I flew Main Plus from Los Angeles to Nashville and liked that way more than Nashville to Dallas and vice versa in First Class. https://t.co/tlLhngx4Z3 QT @lancebrowning05: Just so everyone knows, Main Plus on American Airlines is better than First Class unless you want to drink alcohol. I'm an introvert though so I despise the extra attendant emphasis in First too. The seats aren't even more comfortable. (btw $$$ is not a factor)",en,-5,Lance,MALE,1529,,http://twitter.com/lancebrowning05/,United States,us,"Washington, D.C.",149,4,0,0,4,1529,TC1_NA,US,[],Unclassified,"[""Seat & Comfort"", ""Service""]",American Airlines
http://twitter.com/Notalwayswrite/status/2001713405464596834,2025-12-19 02:57:20,"Obviously, this stewardess did NOT see “Terror at 30,000 Feet”! Lol 😂 https://t.co/lK0fsuZP5c QT @woofknight: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,-5,PNW Area Man🇺🇸🇮🇪🏳️‍🌈🇺🇦,MALE,2122,"Proud husband and father of two wonderful young people. Living in the beautiful PNW. What’s so funny about peace, love and understanding? Opinions are my own.",http://twitter.com/Notalwayswrite/,United States,us,"Kirkland, Washington",0,0,0,0,0,2122,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/WilliamJamesLe1/status/1809265491979944081,2024-07-06 01:38:02,"LOL your first mistake was flying @AirCanada. I used to fly Air Canada all the time, until I realized that the world offers much better Airlines with far better services and for a lot less. I think I have flown AC out of Toronto less than 10 times in the last 8 to 10 years. https://t.co/lHGyhJFK7I QT @nfldanese: So I travel @AirCanada business class with my daughter who has #cancer as she is immuno- comprised(not for the luxury). We are going to #Montreal for cancer treatment and last minute our seats are taken and reassigned to accomodate someone with celebrity status! Unbelievable!",en,-5,Bill Lewis,MALE,1565,"Proud Gay Canadian and World Traveler. I have no time for Racists, Fascists', Climate Change Naysayers, and Right Wingnuts. My Opinions are my own",http://twitter.com/WilliamJamesLe1/,Canada,ca,Toronto,0,0,0,1,1,1565,TC1_NA,CA,"[""Travel Enthusiast""]",Travel Enthusiast,"[""Seat & Comfort"", ""Service""]",Air Canada
http://twitter.com/DaleGed/status/1857879615383261276,2024-11-17 05:13:12,This is what passes for cottage pie in Business Class on British Airways. Thank god I didn't fly economy 🤢 https://t.co/ndFG8VOWo0,en,-5,Gerard Dale,MALE,34,,http://twitter.com/DaleGed/,United Kingdom,uk,London,1,1,0,0,1,34,TC2_EU,UK,[],Unclassified,[],British Airways
http://twitter.com/TheHausWorking/status/1886441428810944535,2025-02-04 00:47:39,"Hey @GOP @SenateGOP @HouseGOP: Cost per migrant on a military deportation flight from Texas to Guatemala: $4,675 Cost of one-way first class ticket on American Airlines from Texas to Guatemala: $853. Good Job.",en,0,PrettyGrafikDesign ,MALE,2649,"“Away with the dotard; to the jail with him!”  ~William Shakespeare, 1593  USN Veteran 🇺🇸",http://twitter.com/TheHausWorking/,United States,us,Seattle,18,2,3,0,5,2649,TC1_NA,US,"[""Tech/Digital""]",Tech/Digital,"[""Price & Miles""]",American Airlines
http://twitter.com/JUSTcatmeme/status/1877343945304211748,2025-01-09 22:17:30,"Post the video of her interaction with him. I know she’s lying. https://t.co/2EoZWmA3M8 QT @unlimited_ls: NEW: Black woman says she was 'kicked off a first-class flight' after a White man accused her of being racist Erica and her partner were kicked off an American Airlines flight from Chicago to Austin, Texas, after a three-hour delay She said she tried to adjust bags in the overhead compartment and the White man next to her yelled, ""Do not touch my bag. Do not touch my stuff."" 'He yelled at the people that worked on plane and told them that he felt threatened and that he felt uncomfortable because I did not want my bag to be right above him,' she said. 'He said that it was a ""race thing,"" and that he felt threatened because he is White and I'm black and that I mentioned something racist towards him...' Erica and her partner were then escorted off the flight and told, ""it's a race thing."" 'The flight attendant said verbatim, ""This is a race thing,""' she said. 'What’s the race problem? Clarify to me because I don’t understand.'",en,-5,Mittens,FEMALE,61082,"Hi, I’m Mittens, The Sad Cat Meme. I enjoy adding sad faces to cat photos, posting things on the web, and stirring things up from time to time. Carl’s pet cat.",http://twitter.com/JUSTcatmeme/,United States,us,"Washington, D.C.",3699,28,1,1,30,61082,TC1_NA,US,[],Unclassified,"[""Seat & Comfort"", ""Service""]",American Airlines
http://twitter.com/sherrybucks/status/2001703013325639839,2025-12-19 02:16:02,"I've heard this story at least once a year for the past 2 decades. Pack this in! https://t.co/8mE8TFhVGg QT @woofknight: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,-5,Sheridan,MALE,1226,Partial to an alfresco munchiette.,http://twitter.com/sherrybucks/,United Kingdom,uk,London,169,1,0,0,1,1226,TC2_EU,UK,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/7AC_3_EMPIRE/status/1888999477169512763,2025-02-11 02:12:25,Business Class Air France ?🤪,en,0,empireoneone,MALE,172,aller 🍟…,http://twitter.com/7AC_3_EMPIRE/,France,fr,Clermont-Ferrand,0,0,0,0,0,172,TC2_EU,FR,[],Unclassified,[],Air France
http://twitter.com/victordotjson/status/1873711812832809144,2024-12-30 21:44:42,"Wait o, ryanair has first class?😳 https://t.co/iGKuama7hF QT @EronsJohnson: I always advise people not to be nasty on Social Media. This morning, I flew from london to malta in the first-class cabin of @Ryanair . I did not mention the class to show off. It is normal for me, and I am a Silver member. I want to say that a man who flew first class with his daughter approached me in the cabin and said, “You are a Tech guy, fames. I follow you on Twitter (X). You are doing great work”. I was shocked. You don't know who you are interacting with. There are many VIPs online. Behave yourself on social media. End!",en,0,Victor,MALE,405,Tweeting off junks in my head,http://twitter.com/victordotjson/,Germany,de,Berlin,0,0,0,0,0,405,TC2_EU,DE,[],Unclassified,[],Other
http://twitter.com/ArnoldBogis/status/1759232921142022615,2024-02-19 00:06:28,"I hope she also walked down the first class lane at the gate... QT @fox5dc: Woman walked though unmanned checkpoint, took American Airlines flight without ticket: report https://t.co/6CLZrS7UCE",en,0,Arnold Bogis,MALE,707,"Analyst, writer. Nuke/rad, health security, disaster preparedness. Currently public health, supported @ASPRgov, previously @BelferCenter Cat dad. Views my own.",http://twitter.com/ArnoldBogis/,United States,us,"Buffalo, New York",0,0,0,0,0,707,TC1_NA,US,"[""Creative""]",Creative,[],American Airlines
http://twitter.com/DavidEitel_/status/1923086130255192285,2025-05-16 03:40:37,"@tomfortyeight @Ryanair Standing is economy, what you are looking at is Business Class 🥸",en,0,David Eitel,MALE,318,💼 @Acer | Ex-💼 @EsportsPlayerF1 | 🎯 Marketing | 🎮 Esports & Gaming | 📝 Tweets are my own,http://twitter.com/DavidEitel_/,Germany,de,Hamburg,4,1,0,0,1,318,TC2_EU,DE,[],Unclassified,[],Other
http://twitter.com/nhilsi/status/1777820368280957011,2024-04-10 07:06:20,"*aus der Lufthansa First Class Lounge gesendet QT @Umwelthilfe: Der heutige Erfolg der Schweizer Klimaseniorinnen hat auch für Deutschland Signalwirkung: Derzeit läuft ein ähnliches Verfahren vor dem EGMR, in dem 9 junge Erwachsene gegen die Bundesregierung und für ambitionierteren Klimaschutz klagen. Wir unterstützen sie dabei. https://t.co/jB9ZSw25vw",de,0,Der Proktologe,MALE,3667,"Professor of Surgery, GenSurgeon/SpecAbdSurgeon, Proctologist, Private Practice❤️ Pers op, RT no endors. ❤️Krav Maga #Team300",http://twitter.com/nhilsi/,Germany,de,Wiesbaden,2251,48,7,3,58,3667,TC2_EU,DE,"[""Business Traveler""]",Business Traveler,"[""Lounge""]",Lufthansa
http://twitter.com/LocAces/status/1826637543192100988,2024-08-23 00:08:22,Now wait a minute https://t.co/xC8aZv6UnS QT @HipHopDX: Juvenile exits plane after American Airlines attempts to move him from first class to coach https://t.co/Tvoj8D8he2,en,0,I’m Here 2Go There.,UNKNOWN,168,Destiny 2,http://twitter.com/LocAces/,United States,us,Philadelphia,0,0,0,0,0,168,TC1_NA,US,[],Unclassified,"[""Entertainment""]",American Airlines
http://twitter.com/nims213/status/1764684619012624755,2024-03-05 01:09:34,"American Airlines orders hundreds of new planes, plans bigger first class https://t.co/TGsqNr9OB0",en,0,America's Pick,FEMALE,1181,,http://twitter.com/nims213/,United States,us,"Washington, D.C.",0,0,0,0,0,1181,TC1_NA,US,[],Unclassified,[],American Airlines
http://twitter.com/AnitaEvans2911/status/2006129177766895648,2025-12-31 07:24:02,"Haha great! https://t.co/eQNkD0IfT6 QT @614clinton: My wife was at this bougie hairdresser getting her hair done before a trip to Florida with me. “Florida?” scoffed the hairdresser. “Why would anyone want to go there? It’s over crowded and dirty. How are you getting there?” “American airlines, we got a great deal!” “American airlines? Terrible airline,” the hairdresser said, “Old planes, ugly flight attendants, always late. And where are you staying?” “A little place called ‘The Breakers’ in Palm Beach.” “Oh, I know it,” said the hairdresser. “People think it’s exclusive, but it’s a dump.” “Well, we’re hoping to see President Trump.” “That’s rich,” laughed the hairdresser. “You and a million others. You’ll need luck on that trip!” A couple months later my wife went back for a trim. “So, how was Florida?” “Wonderful,” she said. “We flew on a brand-new American airline plane, got bumped to first class, had amazing food and wine, and a handsome young man waited on us hand and foot.” “The hotel had just had a 5 million dollar remodel. They were overbooked and gave us the owner’s suite for free!” “Yeah, yeah,” muttered the hairdresser. “But you didn’t see President Trump.” “Actually,” my wife said, “A secret service agent tapped me on the shoulder and asked if I’d like to meet him privately.” “Five minutes later, President Trump walked in, shook my hand, and spoke to me.” “Oh really?” sneered the hairdresser. “What did he say?” My wife smiled and replied, “Who the hell did your hair, that looks like sh*t, what a loser!”",en,-5,Anita Evans,FEMALE,1657,love the water 💦 believe in ET - it’s all gonna work out 💪,http://twitter.com/AnitaEvans2911/,United States,us,Houston,0,0,0,0,0,1657,TC1_NA,US,[],Unclassified,"[""Seat & Comfort"", ""Food & Dining"", ""Service"", ""Price & Miles"", ""Entertainment""]",American Airlines
http://twitter.com/novelluh/status/1776331725338976576,2024-04-06 04:31:00,"@znolisx @ManLikeLight_ @_ifssss air france premium economy actually does come with personal lamps. the only thing i consider debatable are the seat buttons which could just be an additional feature on a newer craft if this in indeed business class, i consider it below par for a long haul international flight",en,-5,trigger warning ❦,MALE,2743,full-time villain,http://twitter.com/novelluh/,Canada,ca,Toronto,5,0,0,0,0,2743,TC1_NA,CA,"[""Tech/Digital""]",Tech/Digital,"[""Seat & Comfort""]",Air France
http://twitter.com/p_communityhub/status/1846923199340245314,2024-10-17 23:36:19,"Man had his $250,000 lifetime first-class ticket canceled after he cost the airline $21,000,000 American Airlines' unlimited free pass for first-class tickets wound up costing them big time over the decades #news https://t.co/2fwrH4zjUf",en,-5,"Peer Community Hub, Your News Network Zone! 🇨🇦✌️",MALE,3432,PCH is an open-access platform for community/individuals seeking news/information to empower their life and future virtually and in-person around the world,http://twitter.com/p_communityhub/,Canada,ca,East York,0,0,0,0,0,3432,TC1_NA,CA,"[""Travel Enthusiast""]",Travel Enthusiast,"[""Price & Miles"", ""Entertainment""]",American Airlines
http://twitter.com/crushed422/status/1778839112717390115,2024-04-13 02:34:28,"@Ed_Miliband @SadiqKhan Climate leader? The guy was literally accepting bribes from American Airlines in order to get free business class flights! He implemented ULEZ despite telling the electorate he had no plans to, caused more traffic in outer London than there ever has been & cut 1000 bus services",en,-5,lynzlondon,FEMALE,323,"half Spanish and English, politics enthusiast and love travelling! Brexiteeer! West Ham United season ticket holder! I 💕 languages speak a few too. Keyworker",http://twitter.com/crushed422/,United Kingdom,uk,London,15,1,1,1,3,323,TC2_EU,UK,"[""Travel Enthusiast""]",Travel Enthusiast,"[""Service""]",American Airlines
http://twitter.com/nubianwings/status/1968348978925195372,2025-09-18 01:19:01,American Airlines First Class Passenger Pinned By 100 Pound “Service Dog” For Entire Flight - View from the Wing https://t.co/k3bHlcynKQ,en,0,Anthony,MALE,600,ex BA CSD roosting  after almost 40years.707/VC10 747/777/737/757/L1011/767/787/A380. Was part-time VirginAtlantic CSA.Fully Retired September’20.,http://twitter.com/nubianwings/,Germany,de,Cologne,0,0,0,0,0,600,TC2_EU,DE,[],Unclassified,"[""Service""]",American Airlines
http://twitter.com/Azeda19/status/1998463056146297131,2025-12-10 03:41:36,"Le programme CERES (capacité de renseignement électromagnétique spatiale) Le programme CERES (capacité de renseignement électromagnétique spatiale) compléte les moyens nationaux terrestres, maritimes et aéroportés de recherche et d'interception des émissions électromagnétik https://t.co/CnmJHmi42H QT @Rainmaker1973: In 1987, Steve Rothstein bought a $250,000 AAirpass from American Airlines, allowing unlimited first-class travel. He took over 10,000 flights, costing the airline $21 million before the pass was revoked in 2008 due to alleged misuse. https://t.co/gk2j7gAE0G",fr,-5,Azeda,MALE,159,,http://twitter.com/Azeda19/,France,fr,Paris,0,0,0,0,0,159,TC2_EU,FR,[],Unclassified,"[""Seat & Comfort"", ""Lounge"", ""Price & Miles""]",American Airlines
http://twitter.com/BartiSkip/status/1793380331254649209,2024-05-23 05:36:05,@topsyscatmum Not unless you you can prise him out of his first class seat on American Airlines,en,0,M Boyle European @bartiskip@mastodon.online,MALE,2313,"In despair and angry. EU makes sense economically and socially. ExTory, they don’t act in national interest. Sailing makes self belief & respect for nature.🇺🇦",http://twitter.com/BartiSkip/,United Kingdom,uk,Winchester,0,0,0,0,0,2313,TC2_EU,UK,"[""Tech/Digital""]",Tech/Digital,"[""Seat & Comfort""]",American Airlines
http://twitter.com/bingbongbills/status/2001684342204969211,2025-12-19 01:01:51,"Airplane bathrooms w windows are fucking awesome btw https://t.co/vgIf7gtK8n QT @woofknight: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,0,max,MALE,680,fan of the buffalo williams professional american football team. rocket scientist. photographer. mediocre racecar driver.,http://twitter.com/bingbongbills/,United States,us,New York City,3639,11,0,2,14,680,TC1_NA,US,"[""Business Traveler"", ""Creative""]",Business Traveler,"[""Seat & Comfort""]",British Airways
http://twitter.com/ChrisReeceWX/status/1772288025139044759,2024-03-26 00:42:47,"Delta wanted $900 (economy) for a one way flight to Tallahassee, Florida. I recognize they’re probably inflated because, like me, lots of people are traveling there for graduations. American Airlines had a faster flight and FIRST CLASS was $498. I went with AA. QT @CheyCab: Price could be an emerging problem for Delta with corporate travel. One tech leader told me they moved their summer Europe meeting to Vancouver because Delta wanted 5-7k for basic economy. And… we’ve been seeing more business travelers on AA and UA for this reason as well.",en,0,Chris Reece,MALE,8097,"2X Emmy Award Winning, and 3X Emmy-Nominated Meteorologist @KSTP. Twin Cities Realtor. WKU Alum. Retweets≠endorsements. Ephesians 3:20-21.",http://twitter.com/ChrisReeceWX/,United States,us,Minneapolis,11279,49,3,6,58,8097,TC1_NA,US,[],Unclassified,"[""Price & Miles""]",American Airlines
http://twitter.com/SiFrew/status/1756579712573304899,2024-02-11 16:23:33,The British Airways Concorde Room & My First Class British Airways Flight From London Heathrow to New York JFK - January 2024 https://t.co/rsKvLXu2vJ,en,0,Simon Frew,MALE,3706,"Shropshire lad and luxury travel blogger working with Four Seasons, Mandarin Oriental, Ritz-Carlton & Veuve Clicquot. My #travelblog is http://www.sifrew.com.",http://twitter.com/SiFrew/,United Kingdom,uk,London,0,0,0,0,0,3706,TC2_EU,UK,"[""Travel Enthusiast"", ""Luxury Lifestyle"", ""Creative""]",Travel Enthusiast,"[""Seat & Comfort""]",British Airways
http://twitter.com/4nineSD/status/1793481977347428703,2024-05-23 12:19:59,"American Airlines employee, Carter Thompson, secretly recorded a 9-yr and 14-yr old girls' private parts in the first class restroom. SICKO! AMERICA AIRLINE fleet should be grounded for 9-14 yrs. What a 🤡🌏. 🚫 AA!!!!",en,-5,Four-9,FEMALE,145,,http://twitter.com/4nineSD/,United States,us,"Pierre, South Dakota",0,0,0,0,0,145,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",American Airlines
http://twitter.com/Newsgirly/status/1770635752805716434,2024-03-21 11:17:14,@TheBravoDerm I used to work at the Airport first class at Lufthansa. The business & first class passengers were the best dressed!,en,5,🕊️Susan 🕊️,FEMALE,3526,"Likes to know whats going on. Tweets & re-tweets, opinions are my own. Not a reporter. Media, breaking news, science, fashion, sports, world events & much more!",http://twitter.com/Newsgirly/,United States,us,"Lansing, Michigan",3,1,1,0,2,3526,TC1_NA,US,"[""Travel Enthusiast"", ""Luxury Lifestyle"", ""Creative""]",Travel Enthusiast,[],Lufthansa
http://twitter.com/PartGut/status/1998037089389289482,2025-12-08 23:28:58,@chefsevenn yes all in picture as need to food inside before work at @OfficialPDC world championships starting on thursday in london .flying first class today on air canada,en,0,john part's gut,MALE,112,"i enjoy food and drink on regular basis, love darts, and ice hockey when back home in toronto 1 time bdo champion 2 time pdc world champion which meant more",http://twitter.com/PartGut/,Canada,ca,Toronto,2,1,0,0,1,112,TC1_NA,CA,"[""Travel Enthusiast""]",Travel Enthusiast,"[""Food & Dining""]",Air Canada
http://twitter.com/Haegar333/status/1959614308024750239,2025-08-24 22:50:33,"@RealRomanWagner Ja, Lufthansa 1. Klasse aus Tel Aviv raus.....",de,0,Jochen Ritter,MALE,104,🇩🇪 Afuera! Fahrenheit 551  Make Orwell fiction again,http://twitter.com/Haegar333/,Germany,de,Berlin,0,0,0,0,0,104,TC2_EU,DE,"[""Tech/Digital""]",Tech/Digital,[],Lufthansa
http://twitter.com/pbishere/status/2009672091831021633,2026-01-10 02:02:19,"😁😁 https://t.co/VHOA9hpVjV QT @Turbinetraveler: Passengers flying British Airways’ Boeing 747 in First Class raised eyebrows over lavatories redesigned with windows — and no blinds. One passenger heading to New York reportedly complained about the lack of privacy. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.”",en,-5,pb 620,MALE,616,"went to Hofstra , selfemployed , married RTs are not endorsements totally A political #kashmir",http://twitter.com/pbishere/,United States,us,New York City,0,0,0,0,0,616,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/LiveandLetsFly/status/1785717922629104004,2024-05-02 02:08:24,Alternative headline: Flight Attendant Shows Why American Airlines Is Eliminating First Class Do you expect to be served a steak for free? 😉 QT @Heather_Poole: I’m a lucky girl. New York- Los Angeles ✈️ https://t.co/G8cZaD3O3h,en,5,Matthew Klint - Live And Let's Fly,MALE,7037,"Creator and curator of the Live and Let's Fly travel blog, part of the @BoardingArea network.",http://twitter.com/LiveandLetsFly/,United States,us,Los Angeles,2621,0,0,0,0,7037,TC1_NA,US,"[""Travel Enthusiast"", ""Creative""]",Travel Enthusiast,"[""Service""]",American Airlines
http://twitter.com/raskalryan/status/1964873960593715568,2025-09-08 11:10:32,@JohnBarrowman @AirCanada Air Canada hasn’t offered first class for years. Must have been in business class for your short flight.,en,-5,RyanR,MALE,204,WhitecapsFC Fan,http://twitter.com/raskalryan/,Canada,ca,Vancouver,0,0,0,0,0,204,TC1_NA,CA,[],Unclassified,[],Air Canada
http://twitter.com/AJohnsonShow/status/1877783947536461877,2025-01-11 03:25:55,"$DAL Delta Air Lines reported a stronger-than-expected profit for the last three months of 2024 and predicted even better earnings for the start of 2025. The company said demand for premium travel, like first-class and business-class seats, has been growing quickly as more people are willing to pay for extra comfort. This helped Delta’s ticket sales increase faster than expected, and its shares reached a record high. The airline also explained that fewer available seats on flights have led to higher ticket prices, which has boosted its earnings. Delta’s CEO, Ed Bastian, said the airline industry is getting stronger financially and expects this positive trend to continue. Delta believes 2025 will be a record-breaking year for profits, thanks to higher prices and strong demand for travel. The company said travelers are still willing to pay for tickets, even with prices rising, and a strong U.S. dollar is making international trips cheaper for Americans. Delta also expects flights between the U.S. and Europe to bring in a lot of money this year. Even though recent wildfires in Los Angeles slightly hurt sales, they aren’t expected to impact Delta’s overall performance. With earnings predicted to be higher than ever, analysts are calling Delta’s future outlook very promising.",en,5,Antonio Johnson Show,MALE,2546,"Father and Husband, President of The Linchpin Bunch Inc. and #CAMELS Founder.",http://twitter.com/AJohnsonShow/,United States,us,"Sarasota, Florida",0,0,0,0,0,2546,TC1_NA,US,"[""Business Traveler"", ""Tech/Digital""]",Business Traveler,"[""Seat & Comfort"", ""Price & Miles""]",Delta Air Lines
http://twitter.com/_branbeauty/status/1923366689028059603,2025-05-16 22:15:27,"It’s always some shit with American Airlines https://t.co/kaYcTTsn8Q QT @Raindropsmedia1: American Airlines is under fire after the only Black first-class passenger, an influencer, claimed that they conveniently ran out of all their food when it was her turn to be served, and everybody else was served. 👀 🍽️ ✈️ https://t.co/DKBObqECZZ",en,-5,Branny 🧚🏿,FEMALE,1962,brown girl blogger 🤎🌹✨ https://t.co/3NUE7DKSGW,http://twitter.com/_branbeauty/,United States,us,New York City,0,0,0,0,0,1962,TC1_NA,US,"[""Creative""]",Creative,"[""Food & Dining""]",American Airlines
http://twitter.com/bonnie_noCLYDE/status/1923392040475164958,2025-05-16 23:56:12,"the othersss will try to say she's race baiting. ain't no damn coincidence. DPMO https://t.co/JsKectAtvS QT @Raindropsmedia1: American Airlines is under fire after the only Black first-class passenger, an influencer, claimed that they conveniently ran out of all their food when it was her turn to be served, and everybody else was served. 👀 🍽️ ✈️ https://t.co/DKBObqECZZ",en,-5,•big boss wendy•,MALE,1539,“you cannot judge people because they sin differently than you.” - muva erykah badu. #ncatalumna ✨♈️,http://twitter.com/bonnie_noCLYDE/,United States,us,"Greensboro, North Carolina",0,0,0,0,0,1539,TC1_NA,US,[],Unclassified,"[""Food & Dining"", ""Entertainment""]",American Airlines
http://twitter.com/ItsLaurenFord/status/1985750945037418726,2025-11-05 01:48:13,@JaySkyBlueJay84 Seat 1a obvs. But sadly easyJet don’t have first class 🙄,en,-5,🩵 Lauren 🩵,FEMALE,974,Sky Blues 🐘 PUSB,http://twitter.com/ItsLaurenFord/,United Kingdom,uk,Edinburgh,51,1,0,0,1,974,TC2_EU,UK,[],Unclassified,"[""Seat & Comfort""]",Other
http://twitter.com/matt_AO23/status/1941183036990816734,2025-07-05 02:11:16,“How the Irish saved civilization” slow Joe loves him some Ireland 🤣🤣 https://t.co/KAJhFahOaU QT @libsoftiktok: NEW: First class passenger alleges that American Airlines bumped him to make room for Joe Biden https://t.co/Gh47CxqxYi,en,0,Matt,MALE,2595,#TruetoAtlanta #godawgs Come and take it!,http://twitter.com/matt_AO23/,Canada,ca,Lake Country,0,0,0,0,0,2595,TC1_NA,CA,[],Unclassified,"[""Seat & Comfort""]",American Airlines
http://twitter.com/LoveableTiana/status/1923356855520154007,2025-05-16 21:36:23,"Fly delta One first class! They won’t do that shit 🤭 https://t.co/adfRu6RTGz QT @Raindropsmedia1: American Airlines is under fire after the only Black first-class passenger, an influencer, claimed that they conveniently ran out of all their food when it was her turn to be served, and everybody else was served. 👀 🍽️ ✈️ https://t.co/DKBObqECZZ",en,-5,ᵀ ᴵ ᴬ ᴺ ᴬ ᧔࿔᧓,FEMALE,122,●▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬● Mod on twitch! 🥰 BLM; LOVE almost EVERYONE- 🍿 Lover!,http://twitter.com/LoveableTiana/,United States,us,New York City,145,1,0,0,1,122,TC1_NA,US,[],Unclassified,"[""Food & Dining""]",American Airlines
http://twitter.com/DeAiDave/status/1858551452827869247,2024-11-19 01:42:51,"I was super elite with air canada for 6 years. I flew for comfort because when i landed I was expected to be on. Execution &gt; Posing https://t.co/XnzcSkQUU1 QT @kylematthewsceo: Business tip; Whenever you are flying commercial, especially in business/first class, always wear your best business suit & tie combo (business formal). When someone walks on the plane in a great suit, white dress shirt & clean tie, I always think to myself, “I wonder what that guy/gal does for a living.” (Obviously no tie for the ladies ;)) It’s human nature. When I was 22, and now that I am 42, I always find myself wanting ask him/her “hey, what do you do for a living?” If you are in commercial real estate, especially brokerage, by dressing your absolute professional best, people will ask you “what do you do for a living?”, and that’s all you need to get the conversation started. In business/first class, there is a real chance they are in the real estate business, but an even better chance they know someone in the real estate industry, someone who can be your client one day. It is an easy way to network and meet new people, you just have to give a little more effort to dress up and eschew your “I don’t give a sh*t” sweat pants and F-U hoodie. This also works in coach, just to a lesser degree. Combine the professional clothes with a clean shave, combed hair, and I hate to admit, yes a nice watch helps, at minimum you will get looks, and in all likelihood the person sitting next to you will have to ask… “hey, what do you do for a living?”",en,5,Dave Cook,MALE,1481,Pioneer in Artificial intelligence for the STEM fields. 2020 I developed and ran the first Ai monitored frac for oil and gas. Follow for accurate insights on Ai,http://twitter.com/DeAiDave/,United States,us,"Austin, Texas",0,0,0,0,0,1481,TC1_NA,US,"[""Tech/Digital""]",Tech/Digital,"[""Seat & Comfort""]",Air Canada
http://twitter.com/comedian8668/status/1886360759724060987,2025-02-03 19:27:06,I really enjoyed the business class seat configuration on @lufthansa Los Angeles to Frankfurt. The seats were way more spacious than @united business class. The only issue was they moved a couple up with an infant and a toddler. The baby cried the entire flight.,en,5,Darlene Freedom Fighter,FEMALE,153,I’m a strong person that believes in freedom and America! I will fight for freedom and will never support socialism or communism! once a Marine always a Marine!,http://twitter.com/comedian8668/,United States,us,"Helena, Montana",0,0,0,0,0,153,TC1_NA,US,[],Unclassified,"[""Seat & Comfort"", ""Lounge""]",United Airlines
http://twitter.com/skirossi/status/2001721891917103486,2025-12-19 03:31:03,"And that lady can probably vote how fucking scary is that! https://t.co/oC8ErssDbU QT @woofknight: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,-5,Marc D. Rossignol,MALE,733,Make our Country Great Again. Trump ‘24. Born on Thomas Jefferson’s Birthday. New England = Pro Sports Mecca. Univ. of TN Grad. Go Vols!,http://twitter.com/skirossi/,United States,us,"Cumming, Georgia",0,0,0,0,0,733,TC1_NA,US,"[""Tech/Digital""]",Tech/Digital,"[""Seat & Comfort""]",British Airways
http://twitter.com/Buckeye_Al/status/1805561276065534107,2024-06-25 20:18:48,"@BobbyCarpShow @Bcarp3 @RIP_JEP @tipico All American Conference will be the American Airlines conference, & schools get discounts to fly sports teams to the games. Look at schools like the Big Ten with teams coast to coast they could use a travel discount, but which conference gets to fly First Class on Air Emirates?",en,0,Craig Alan (Big Al),MALE,252,"Over 32 yrs Accounting experience, Casual Poker Player, BA & BS Degrees enjoy coffee, #WSOP, #CBJHockey, #OhioStateFootball",http://twitter.com/Buckeye_Al/,United States,us,"Reynoldsburg, Ohio",0,0,0,0,0,252,TC1_NA,US,[],Unclassified,[],American Airlines
http://twitter.com/suziday123/status/1925823236928934105,2025-05-23 16:56:54,. @united So disappointed! Mileage plus customer for over 30 years. We spent a long time on phone yesterday with customer service agent assuring us that we were on business class upgrade list. Get to airport and your Star Alliance partner @AirCanada says you removed us from list due to us having United ticket number. What’s the point of an alliance?! Guess back to flying British Airways.,en,-5,Suzi Day,FEMALE,65299,"Passionate About Family, Friends,Travel, 🐶,😻☕️, 🍽 & Great Wine!🍷",http://twitter.com/suziday123/,United States,us,San Diego,598,7,0,2,11,65299,TC1_NA,US,"[""Travel Enthusiast""]",Travel Enthusiast,"[""Service"", ""Price & Miles""]",United Airlines
